event_id,time,kind,customer_id,checkout_id
5817,174.80543845775114,arr,3016,17
5818,176.35980937305635,arr,3017,21
5819,177.05177718594243,arr,3018,11
5821,177.57897151373726,arr,3019,13
5709,178.60705024353263,dep,2958,3
5804,178.63098965890796,dep,3008,17
5820,179.13794674151347,dep,3018,11
5773,179.62800981510264,dep,2993,12
5822,179.97382057947362,arr,3020,23
5764,183.41253908544257,dep,2989,5
5828,184.89627209138598,dep,2994,5
5824,185.76342301791638,dep,3016,17
5827,186.02889072665832,arr,3021,2
5830,188.30258386199176,arr,3022,3
5814,189.80455139787767,dep,3014,1
5793,192.61962853519998,dep,2961,19
5831,192.79248317409025,arr,3023,9
5833,192.91301205614943,arr,3024,23
5816,196.95016596684133,dep,3015,23
5834,197.46445152433117,arr,3025,19
5837,198.60519974679914,arr,3026,1
5823,199.42030367600748,dep,2968,3
5839,200.0010860942299,arr,3027,23
5841,202.25994463795456,arr,3028,6
5840,205.5137448229725,dep,3022,3
5843,210.9224436112577,arr,3029,18
5720,211.34003099213427,dep,2964,4
5845,212.67756398174726,arr,3030,6
5785,215.86134016008785,dep,3001,21
5812,217.64182264357626,dep,3013,8
5847,220.17065673468528,arr,3031,8
5780,220.28652505492528,dep,2998,10
5836,221.2231738084762,dep,3025,19
5850,226.1624062039197,arr,3032,21
5852,226.4097174789087,arr,3033,16
5829,233.8977568287903,dep,3021,2
5832,236.42478050733402,dep,3023,9
5854,237.2150234478362,arr,3034,19
5842,237.5027958750291,dep,3028,6
5856,237.9175454523898,arr,3035,3
5749,238.62714485692513,dep,2982,22
5859,240.34175926632753,arr,3036,10
5851,241.45100538623836,dep,3007,10
5857,243.4658412096634,dep,3030,6
5853,245.5950570528925,dep,3033,16
5855,249.98234352360288,dep,3034,19
5861,250.60777365833346,arr,3037,16
5864,251.74991656260258,arr,3038,5
5866,257.24452511646024,arr,3039,6
5862,261.919438409215,dep,3036,10
5844,262.28123037793,dep,3029,18
5868,266.6179058412699,arr,3040,2
5825,266.8577215307936,dep,3000,12
5863,267.82591042373946,dep,3037,16
5867,269.58062621373057,dep,3039,6
5870,270.43328043271924,arr,3041,1
5858,271.6401887373641,dep,3035,3
5871,275.26932210570556,arr,3042,7
5873,275.9432001363317,arr,3043,18
5875,278.6286027037751,arr,3044,22
5876,281.1141076286933,arr,3045,18
5877,282.577397485446,arr,3046,2
5878,282.97088378202494,arr,3047,5
5848,285.66849745423275,dep,3017,21
5865,286.3365566131782,dep,3038,5
5879,287.15371748982534,arr,3048,11
5807,287.4205108931184,dep,3010,23
5883,288.5755666321144,arr,3049,8
5869,291.8351205918584,dep,3040,2
5860,295.5903886936434,dep,3011,22
5885,298.63196224732064,arr,3050,11
5888,299.14985766131275,arr,3051,15
5810,299.48710625783326,dep,3012,13
5881,299.5583957802346,dep,3047,5
5890,299.9783611326989,arr,3052,2
5892,303.87513437523353,arr,3053,6
5849,304.0795163311253,dep,3031,8
5880,304.8184462252469,dep,3032,21
5797,305.29290099295974,dep,2977,14
5894,309.3059439002843,arr,3054,16
5898,312.733806101348,arr,3055,4
5893,314.04169396667635,dep,3053,6
5899,315.3238507104304,arr,3056,22
5900,315.53751140827296,arr,3057,23
5901,316.5694488848265,arr,3058,6
5887,319.14002406810783,dep,3044,22
5903,320.0583079703306,arr,3059,7
5838,320.7819321768594,dep,3026,1
5846,320.9072544568446,dep,2978,4
5897,321.99255439905534,dep,3054,16
5905,325.56841376128875,arr,3060,14
5908,326.5974616387614,arr,3061,12
5891,326.8853604182709,dep,3019,13
5826,327.0581340086054,dep,3020,23
5907,327.12497309593033,dep,3055,4
5886,332.5631030654673,dep,3046,2
5910,334.552308383206,arr,3062,21
5889,335.2507784521774,dep,3051,15
5914,336.2748708055349,arr,3063,17
5913,339.43700693457663,dep,3062,21
5874,341.23207633871397,dep,3043,18
5906,342.8939967441247,dep,3041,1
5916,347.1495510199172,arr,3064,23
5918,348.2817660483803,arr,3065,3
5915,348.9516987605943,dep,3063,17
5902,349.1907920924473,dep,3058,6
5920,349.9830580672968,arr,3066,9
5922,352.6109376526826,arr,3067,19
5923,355.8467008318417,dep,3067,19
5924,364.83646014920214,arr,3068,5
5882,365.76898108480924,dep,3048,11
5926,374.0228465494846,arr,3069,20
5925,377.43657415588683,dep,3068,5
5928,380.0881510461867,dep,3069,20
5929,383.88372877559,arr,3070,10
5931,385.0785505103577,arr,3071,6
5917,386.0320857478253,dep,3045,18
5933,388.561553031466,arr,3072,10
5932,391.04628675266474,dep,3071,6
5934,393.5279491024171,arr,3073,22
5935,397.1908010369472,arr,3074,15
5930,397.28896903596296,dep,3070,10
5936,398.7515385161584,dep,3074,15
5937,400.54222033957615,arr,3075,21
5940,401.2975994165668,arr,3076,18
5942,401.5748421523015,arr,3077,16
5939,401.59870580393147,dep,3075,21
5944,402.8180249473557,arr,3078,21
5896,403.5467852653213,dep,3009,14
5943,405.87023361059784,dep,3077,16
5946,409.77655341943165,arr,3079,17
5758,412.434822485394,dep,2986,23
5938,412.61509675794747,dep,3072,10
5949,412.66086314737856,arr,3080,10
5762,414.42504963477137,dep,2988,23
5872,419.6443081220036,dep,3042,7
5952,420.2037550857207,arr,3081,1
5909,424.950281106871,dep,3061,12
5955,425.3996472554443,arr,3082,3
5956,429.5428205838468,arr,3083,6
5895,433.00930243490535,dep,3049,8
5958,444.49840089247243,arr,3084,1
5959,445.74132178752023,arr,3085,2
5951,449.3645936931375,dep,3080,10
5960,450.6102203378722,arr,3086,18
5947,452.29532977423196,dep,3060,14
5961,453.6868625686191,arr,3087,7
5962,454.3113934204986,arr,3088,20
5953,457.90882541605225,dep,3059,7
5957,460.01697319736417,dep,3083,6
5964,466.21132580187833,arr,3089,14
5921,466.5052395917254,dep,3066,9
5967,475.43040717225,arr,3090,6
5969,475.64288164725014,arr,3091,7
5970,476.97747559540903,arr,3092,23
5927,479.99179199219094,dep,3050,11
5972,484.9925245707082,arr,3093,9
5974,488.38059851488794,arr,3094,20
5975,488.56851901588317,arr,3095,8
5977,490.169510182964,arr,3096,6
5978,495.4345740169267,arr,3097,9
5979,495.736177857251,arr,3098,15
5981,498.20205789814105,arr,3099,16
5968,501.0675284224036,dep,3090,6
5976,503.21764127331875,dep,3095,8
5983,506.2117886231675,arr,3100,23
5985,507.7159435193814,arr,3101,13
5954,507.83950648504265,dep,3081,1
5966,508.2581805185266,dep,3089,14
5984,508.8586884316608,dep,3096,6
5987,511.8426367541825,arr,3102,8
5990,512.1773388218744,arr,3103,10
5919,513.3250246658132,dep,3065,3
5988,513.8244859385843,dep,3084,1
5992,514.319015910985,arr,3104,12
5995,516.7149888856063,arr,3105,4
5997,520.122061760031,arr,3106,15
5991,520.881517276337,dep,3103,10
5998,521.6297290960932,arr,3107,3
5945,524.2087445956254,dep,3078,21
5999,525.2221689845729,arr,3108,5
5982,525.8095571263457,dep,3099,16
6001,526.0115887297528,arr,3109,16
6003,528.0984715111219,arr,3110,10
6005,530.3763825399716,arr,3111,17
5993,531.5875466735274,dep,3082,3
6002,532.9076118979436,dep,3109,16
6006,534.4917423517904,arr,3112,16
6009,539.2936359504773,arr,3113,13
6010,542.6209702302685,arr,3114,12
5973,545.1095817826326,dep,3093,9
5971,546.4641227572835,dep,3092,23
5996,546.5876055300799,dep,3105,4
6011,549.055614393839,arr,3115,4
6004,549.3397099339236,dep,3110,10
5904,549.6124870513935,dep,3056,22
6016,552.7155702639226,dep,3073,22
6015,557.7141068477566,arr,3116,11
6018,559.767912376771,arr,3117,16
6007,564.3417721783721,dep,3107,3
6019,565.0890477388076,arr,3118,6
6013,568.6252188915644,dep,3100,23
6008,570.5473417535517,dep,3112,16
5986,571.17052801005,dep,3101,13
6023,574.1135606076882,dep,3113,13
6000,574.1503033733079,dep,3108,5
5989,574.666923464729,dep,3102,8
6021,577.741939271375,arr,3119,10
6025,578.2467609890426,arr,3120,21
6027,578.8068165468596,arr,3121,10
5994,579.244430524951,dep,3104,12
5912,580.809408388312,dep,3052,2
6028,580.816893126696,arr,3122,1
6032,582.5589943581749,arr,3123,8
5963,582.7993782138587,dep,3088,20
6031,583.5379526556472,dep,3122,1
6033,585.0606988110972,dep,3123,8
6034,585.3837188069576,arr,3124,3
6037,587.8582450008345,arr,3125,16
6030,591.4294704673691,dep,3085,2
6017,593.3256336579047,dep,3116,11
6012,596.0530035075942,dep,3097,9
6038,603.2302097007815,arr,3126,11
6040,603.6223722356198,arr,3127,19
6042,610.0868915697907,arr,3128,13
6044,612.866030736515,arr,3129,11
5948,615.2971865450903,dep,3079,17
6045,615.4458457087625,arr,3130,23
6029,619.1198413726487,dep,3114,12
6048,625.1056721763756,arr,3131,17
6020,625.868469336559,dep,3118,6
6049,626.7827995973977,arr,3132,6
6051,630.897111961739,arr,3133,23
6052,631.0407895753058,arr,3134,8
6014,634.1282558228434,dep,3115,4
6054,635.0184411727116,arr,3135,20
6035,635.3175577508264,dep,3094,20
6046,637.4439072304086,dep,3111,17
6053,643.2992547092954,dep,3134,8
6055,646.4662230681199,arr,3136,13
6058,647.275263879586,arr,3137,19
6022,647.3410323603134,dep,3117,16
6024,649.421857354796,dep,3119,10
6059,650.943121522563,arr,3138,8
6063,651.5248542218549,arr,3139,1
6041,652.626244054102,dep,3127,19
6065,653.8506205099529,arr,3140,17
6067,656.1024756945149,arr,3141,20
6068,656.1514922720081,arr,3142,19
6039,656.4604589491786,dep,3126,11
6069,658.2948001926478,arr,3143,3
6071,661.5636580354809,arr,3144,11
5941,663.0740268668071,dep,3076,18
6036,666.2929932355659,dep,3124,3
6050,667.1168640290762,dep,3132,6
6072,667.2451394821878,arr,3145,5
6076,668.7340169590462,arr,3146,6
6078,668.9434118744639,arr,3147,2
6080,669.8883863188747,arr,3148,21
6081,671.699274409197,arr,3149,5
6082,675.7666615083234,arr,3150,22
6026,678.2305083665965,dep,3120,21
6077,679.5757609342803,dep,3146,6
5980,679.8615713888036,dep,3098,15
5965,685.334503092563,dep,3087,7
6084,685.9283267829076,arr,3151,4
6089,687.1694918115292,arr,3152,18
6056,687.3330833621797,dep,3135,20
6087,689.9092454931058,dep,3091,7
6090,690.9989536782142,arr,3153,4
6079,691.2398883660447,dep,3147,2
6092,692.6646165745364,arr,3154,6
6083,692.8273445694928,dep,3150,22
6094,695.3730475498136,arr,3155,20
6060,696.8405462084718,dep,3125,16
6095,697.8835168640901,arr,3156,6
6096,698.3025853568894,arr,3157,16
6061,699.7110844791716,dep,3121,10
6043,700.8191941794092,dep,3128,13
5835,701.9139972446643,dep,3024,23
6093,703.6806218010886,dep,3154,6
6098,703.8325898348623,arr,3158,15
6102,704.0233417151995,arr,3159,10
6104,704.2563999086387,arr,3160,21
6105,705.105086199081,arr,3161,7
6107,705.4481947673074,arr,3162,9
6109,705.4520617276107,arr,3163,3
6110,705.4581383670944,arr,3164,9
6111,707.9097120129151,arr,3165,22
6066,708.3168049758923,dep,3137,19
6113,710.1004176096056,arr,3166,12
6114,711.1411065419787,dep,3142,19
6064,714.3152742363881,dep,3139,1
6106,714.8557882944989,dep,3161,7
6116,718.2174457553591,arr,3167,19
6118,719.6161895163343,arr,3168,14
6062,721.3209789470204,dep,3138,8
6120,722.0351323904597,arr,3169,7
6122,722.1437729807628,arr,3170,1
6123,723.1400097802069,dep,3170,1
6119,723.2163108560212,dep,3168,14
6103,723.2677678055279,dep,3159,10
6121,724.9811419517345,dep,3169,7
6112,725.1924784763853,dep,3165,22
6124,725.6350984989084,arr,3171,23
6101,726.0429641884062,dep,3156,6
6115,729.9394368052391,dep,3166,12
6125,734.4498723304196,arr,3172,2
6108,735.8778309078789,dep,3162,9
6117,736.8730477091061,dep,3167,19
6127,737.0196722583585,arr,3173,13
6047,738.6130860823923,dep,3130,23
6088,739.1813251018883,dep,3151,4
6129,739.4126371618274,arr,3174,22
6133,741.7057207784999,arr,3175,19
6135,745.2441338029771,arr,3176,10
6137,746.4427633692659,arr,3177,19
6138,747.5297691413871,arr,3178,22
6073,747.593075361917,dep,3086,18
6131,747.7446006781993,dep,3153,4
6139,748.4058042319582,arr,3179,1
6130,752.9474345098657,dep,3171,23
6142,758.8479767442658,arr,3180,16
6143,759.0051818972124,arr,3181,6
6145,759.4202826173567,arr,3182,1
6146,759.4411676575787,arr,3183,4
6148,760.6648523211496,arr,3184,10
6140,762.4367080032623,dep,3152,18
6057,763.2247104589894,dep,3131,17
6149,766.046839639957,arr,3185,9
6151,766.3184649050647,arr,3186,4
6152,766.686142285738,arr,3187,7
6154,770.4645245210589,arr,3188,6
6155,771.1795983702872,arr,3189,2
6147,772.5265190493056,dep,3183,4
6091,772.6579626568098,dep,3141,20
6128,774.3363801691976,dep,3164,9
6099,774.8758151421046,dep,3136,13
6144,778.3610144964055,dep,3181,6
6136,778.9195891997455,dep,3176,10
6156,783.7307631289182,arr,3190,17
6153,785.3003571244221,dep,3187,7
6160,785.5945167462861,dep,3173,13
6163,789.5374615867119,arr,3191,13
6161,789.5447384561331,dep,3188,6
6164,795.2647173637816,dep,3191,13
6165,796.7543032531089,arr,3192,8
6085,798.2683504396582,dep,3148,21
6167,798.9950540220174,arr,3193,12
6170,799.3769515433816,arr,3194,8
5911,802.0578058485466,dep,3057,23
6171,802.6498451919995,arr,3195,7
6168,806.3251432380146,dep,3160,21
6173,808.0593512620604,arr,3196,21
6086,810.4710661912138,dep,3106,15
6166,810.8804294354766,dep,3192,8
6175,815.706447737953,arr,3197,18
6174,815.7655019527974,dep,3196,21
6176,816.0632998062482,dep,3158,15
6179,817.6169579676293,arr,3198,20
6180,818.8781712074095,arr,3199,21
6178,819.4722658022894,dep,3197,18
6134,825.6019619809174,dep,3175,19
6182,825.8572846449848,arr,3200,10
6150,828.9958847054235,dep,3140,17
6172,831.7884449415503,dep,3195,7
6184,832.6618806878489,arr,3201,4
6186,833.2878475522936,arr,3202,12
6074,834.3307432821964,dep,3143,3
6187,835.4910785431189,arr,3203,17
6189,836.0763692752348,arr,3204,3
6190,836.8428601728834,arr,3205,8
6191,839.9873220517358,arr,3206,13
6192,841.0072222675598,dep,3206,13
6188,841.5953483397439,dep,3163,3
6159,843.871022766293,dep,3185,9
6183,845.7343872394858,dep,3177,19
6193,854.0257275004583,arr,3207,19
6075,855.4615489995525,dep,3145,5
6196,855.6634341119574,arr,3208,23
6199,856.8420135363584,arr,3209,6
6201,859.0373069644414,arr,3210,18
6194,859.1122739594647,dep,3204,3
6203,864.8578991116143,arr,3211,13
6205,869.7384206104747,arr,3212,5
6206,870.1275790113613,arr,3213,23
6208,870.4463723030113,arr,3214,7
6157,871.8986001229842,dep,3186,4
6210,875.0257658470155,arr,3215,15
6213,876.3861412925153,arr,3216,4
6181,876.4068975158935,dep,3199,21
6214,878.2637633281657,arr,3217,21
5950,882.0943850695684,dep,3064,23
6212,882.8534776005266,dep,3215,15
6185,885.0267554841837,dep,3190,17
6216,888.4800226759392,arr,3218,6
6218,889.8956140296359,arr,3219,19
6219,890.4044474960492,arr,3220,18
6220,890.7035388870107,arr,3221,3
6169,892.5471100174822,dep,3193,12
6202,895.8421141332517,dep,3210,18
6195,899.2290036773804,dep,3207,19
6222,899.9597284270495,arr,3222,9
6197,904.8388533442272,dep,3149,5
6227,904.8971055416578,arr,3223,21
6229,905.749467206697,arr,3224,9
6211,908.6801119126612,dep,3201,4
6230,911.3785165597279,arr,3225,14
6162,914.7165107472549,dep,3184,10
6097,915.0264368302984,dep,3157,16
6221,915.5234412698047,dep,3221,3
6226,915.7680199392913,dep,3222,9
6233,916.3914663795597,arr,3226,5
6237,917.8605751162529,arr,3227,23
6209,918.3622184918786,dep,3214,7
6234,918.7618707814006,dep,3200,10
6239,919.9759153570232,arr,3228,7
6224,920.6670335361603,dep,3220,18
6215,921.4087157175192,dep,3217,21
6241,921.5020810512,arr,3229,19
6232,922.2308665063953,dep,3225,14
6207,922.671554751948,dep,3213,23
6243,924.2839201593632,arr,3230,18
6236,925.1073500117898,dep,3224,9
6245,926.0598426488327,arr,3231,23
6247,926.6073817186074,arr,3232,14
6249,928.171761452112,arr,3233,3
6223,931.7095780676196,dep,3202,12
6251,932.0132927816077,arr,3234,9
6253,935.8702020553061,arr,3235,23
6254,936.3329564272716,arr,3236,12
6256,937.8747577031213,arr,3237,13
6231,945.559447330202,dep,3216,4
6257,948.4030573788536,arr,3238,15
6259,951.6024639979933,arr,3239,9
6240,952.5564399812298,dep,3228,7
6260,952.6219131796314,arr,3240,15
6261,952.9005859751255,arr,3241,4
6255,954.1165817506892,dep,3236,12
6263,958.7862713346575,arr,3242,17
6238,965.9684733767316,dep,3227,23
6225,968.2034625884664,dep,3219,19
6250,968.3189995557274,dep,3233,3
6264,969.7246117029985,arr,3243,16
6265,970.4810049275999,dep,3235,23
6200,971.0664674109534,dep,3209,6
6228,971.2808417980625,dep,3212,5
6267,972.7261948541205,arr,3244,19
6270,981.3319281433826,arr,3245,18
6271,982.1291195811106,arr,3246,4
6272,982.5765835850164,arr,3247,12
6235,983.507546770101,dep,3180,16
6242,983.8122244739432,dep,3223,21
6273,984.0270531975714,dep,3247,12
6274,985.9658989259178,arr,3248,6
6266,986.8122475010324,dep,3229,19
6276,986.832298126258,arr,3249,16
6278,989.0277040534949,arr,3250,19
6279,991.2489289486284,arr,3251,5
6275,992.0619846164062,dep,3243,16
6280,993.5931407779957,arr,3252,7
6283,1000.1416850600758,arr,3253,10
6141,1002.6044204935832,dep,3179,1
6285,1005.116710729975,arr,3254,21
6268,1006.3237177077747,dep,3218,6
6244,1007.9464005260328,dep,3230,18
6258,1008.4108793127353,dep,3238,15
6288,1008.4127646045553,arr,3255,7
6292,1018.6821385295733,arr,3256,10
6293,1021.4027307554243,arr,3257,14
6294,1023.9788871467812,arr,3258,18
6295,1025.1339326643558,arr,3259,12
6070,1025.9089565475165,dep,3129,11
6281,1026.5051592120321,dep,3249,16
6297,1028.4227630650114,arr,3260,6
6299,1031.1577219325827,arr,3261,21
6262,1031.215956987406,dep,3241,4
6300,1032.1093924311388,arr,3262,15
6302,1035.0465174265885,arr,3263,11
6303,1035.9549334483836,arr,3264,4
6284,1039.0066349908648,dep,3253,10
6304,1039.1701210237097,arr,3265,12
6298,1042.157844011026,dep,3144,11
6301,1044.1575122549923,dep,3246,4
6306,1045.0220306840617,arr,3266,10
6309,1047.1355312392961,arr,3267,16
6311,1049.4923514323061,arr,3268,4
6312,1049.8994862516813,arr,3269,16
6313,1052.4465025694494,arr,3270,11
6314,1054.1485052257085,arr,3271,23
6316,1056.1017832165337,arr,3272,3
6287,1057.770321877119,dep,3254,21
6318,1060.6490414909688,arr,3273,1
6320,1067.2453561675657,arr,3274,3
6321,1068.6151921848764,arr,3275,23
6322,1070.2819673160648,arr,3276,21
6308,1070.9610011999025,dep,3264,4
6310,1071.0275214458916,dep,3267,16
6323,1072.0515890332172,arr,3277,9
6326,1075.9729822866123,arr,3278,16
6305,1076.8934170042107,dep,3256,10
6315,1077.0084401144054,dep,3271,23
6132,1079.961681095736,dep,3174,22
6327,1080.8635819782153,arr,3279,4
6330,1081.0316064736633,dep,3178,22
6331,1081.2334203437736,arr,3280,22
6333,1081.816622301309,arr,3281,23
6269,1081.9732300796902,dep,3226,5
6317,1082.5695665544638,dep,3272,3
6334,1082.986647046521,arr,3282,10
6337,1083.7484384877866,arr,3283,3
6338,1087.970806714024,arr,3284,5
6336,1088.6067588256988,dep,3274,3
6282,1088.8471682549102,dep,3252,7
6332,1089.0937128735395,dep,3280,22
6339,1094.4866864185597,arr,3285,22
6343,1095.7595556366389,arr,3286,7
6342,1099.1558397094661,dep,3285,22
6341,1099.2096198041227,dep,3255,7
6344,1101.380861829373,arr,3287,22
6340,1104.9187928527213,dep,3283,3
6347,1106.112404806316,arr,3288,7
6204,1106.1890144613878,dep,3211,13
6328,1106.8088154013858,dep,3266,10
6348,1106.9462311010982,arr,3289,22
6319,1108.8904732292506,dep,3261,21
6335,1109.3772817276365,dep,3251,5
6351,1110.4981677474648,arr,3290,3
6355,1115.4496197330564,arr,3291,21
6356,1116.0502068890082,arr,3292,13
6289,1118.2838739978822,dep,3248,6
6352,1119.5181300811746,dep,3276,21
6357,1122.300839932223,arr,3293,10
6345,1123.0265893005076,dep,3286,7
6325,1125.153548448611,dep,3269,16
6360,1130.9870546025513,arr,3294,5
6363,1134.864917262444,arr,3295,16
6361,1135.8408834781442,dep,3288,7
6277,1137.5844599348388,dep,3244,19
6365,1140.7960555227573,dep,3250,19
6248,1141.7184271822853,dep,3232,14
6364,1142.4612590718539,arr,3296,6
6367,1143.472345996496,arr,3297,3
6353,1145.1687862916194,dep,3284,5
6369,1147.0838655130074,dep,3294,5
6359,1150.0424080173457,dep,3291,21
6290,1150.6157118535082,dep,3245,18
6158,1153.936058388186,dep,3155,20
6291,1155.265682489902,dep,3240,15
6368,1155.442333216725,arr,3298,19
6374,1157.2032330898314,arr,3299,5
6329,1158.0018524873606,dep,3275,23
6376,1159.814027504256,arr,3300,18
6378,1160.614492377833,arr,3301,5
6346,1163.2487750027778,dep,3287,22
6379,1164.0018798713982,arr,3302,14
6377,1168.423704034477,dep,3281,23
6381,1168.51907350764,arr,3303,21
6366,1168.5985706370254,dep,3257,14
6380,1168.8048764512519,dep,3289,22
6373,1169.5924677456533,dep,3298,19
6383,1170.4201794282233,arr,3304,23
6386,1170.7483518781614,arr,3305,7
6354,1171.63849012129,dep,3290,3
6387,1171.9253987797867,dep,3305,7
6384,1174.1286856909926,dep,3302,14
6307,1174.338115303805,dep,3263,11
6246,1175.7451631716192,dep,3231,23
6388,1176.353392570559,arr,3306,23
6362,1180.9068960526865,dep,3278,16
6392,1181.207561000464,arr,3307,20
6394,1184.7080412231878,arr,3308,16
6395,1189.6093360987813,arr,3309,23
6382,1189.8521962824761,dep,3303,21
6391,1192.1128036057073,dep,3306,23
6350,1192.2052757214915,dep,3282,10
6372,1194.6080130540822,dep,3262,15
6371,1203.7699212790467,dep,3198,20
6396,1204.636670235454,arr,3310,7
6126,1204.9269497772564,dep,3172,2
6401,1205.8353750730403,arr,3311,20
5782,1206.9995934221379,dep,2999,23
6252,1208.7197909953622,dep,3234,9
6403,1210.6283715961883,arr,3312,10
6405,1216.9381865295077,arr,3313,14
6402,1218.2131215318288,dep,3189,2
6358,1218.56515679854,dep,3260,6
6407,1218.8831680273456,arr,3314,11
6286,1220.8283450504036,dep,3182,1
6409,1222.5026290294459,arr,3315,23
6400,1224.2233139930793,dep,3310,7
6412,1225.9194999136853,arr,3316,14
6413,1227.280180094535,arr,3317,15
6385,1227.570136451987,dep,3304,23
6415,1228.611224746256,arr,3318,1
6416,1230.0060324501385,arr,3319,21
6418,1230.3512946342544,arr,3320,22
6420,1230.9655548172568,arr,3321,21
6421,1231.0792069341899,arr,3322,7
6398,1234.8337977728074,dep,3293,10
6423,1235.7601860076204,arr,3323,2
6426,1235.8176035184765,arr,3324,3
6427,1237.7572293832006,arr,3325,23
6429,1239.4221572008087,arr,3326,7
6430,1242.1966800352056,arr,3327,15
6408,1243.4414064034668,dep,3296,6
6431,1248.2306028980827,arr,3328,22
6432,1252.0930101706815,arr,3329,19
6404,1252.1298006300863,dep,3239,9
6434,1254.1534539207605,arr,3330,23
6375,1254.4328663675517,dep,3299,5
6422,1255.492854215412,dep,3322,7
6436,1258.355643488245,arr,3331,9
6177,1258.3654547191868,dep,3194,8
6439,1259.2973845731979,arr,3332,6
6393,1259.4410483151944,dep,3295,16
6442,1260.69553593023,arr,3333,10
6410,1261.1104956000008,dep,3273,1
6399,1262.3124106090327,dep,3307,20
6437,1263.801906628956,dep,3301,5
6444,1264.7937640426671,arr,3334,6
6447,1268.043515538204,arr,3335,1
6448,1268.5940964477284,arr,3336,7
6449,1270.5112295741753,arr,3337,20
6450,1272.4634327419053,arr,3338,5
6452,1275.2740054302308,arr,3339,2
6453,1275.753112869713,arr,3340,8
6424,1276.2173734901357,dep,3312,10
6446,1276.323114568937,dep,3311,20
6455,1279.6726628763645,dep,3333,10
6454,1281.6278011965264,arr,3341,19
6457,1282.0270683329102,arr,3342,20
6296,1284.8496157331404,dep,3259,12
6397,1286.8615010339618,dep,3309,23
6406,1290.204140689019,dep,3313,14
6414,1291.9306474417372,dep,3317,15
6438,1292.7425237288678,dep,3326,7
6435,1293.3778416838704,dep,3277,9
